,Amount,Date,Card Type,MCC Category,Location,Device,Previous Transactions,Balance Before Transaction,Time of Day,Velocity,Customer Age,Customer Income,Card Limit,Credit Score,Merchant Reputation,Merchant Location History,Spending Patterns,Online Transactions Frequency,Is Fraudulent
246,755.820547189993,2023-01-27,Debit,Groceries,US,Desktop,0,3901.8324843762516,18,0.4807317233800964,39,33441.68164969316,14997.760778192089,426,Average,14,525.2062588371268,Low,0
247,198.90247378911167,2023-03-24,Credit,Groceries,US,Desktop,7,9357.779479716952,9,-0.3631388724942307,62,110688.22587287948,19540.389736101715,707,Good,8,4744.1620445182125,High,0
248,400.2883388566031,2023-09-29,Prepaid,Healthcare,UK,Mobile,2,5060.068670394153,14,0.4460819888250991,53,56198.8298974792,5728.616428723241,738,Average,13,1072.5416062657257,High,1
249,226.28783856739227,2023-03-09,Prepaid,Electronics,UK,Mobile,3,130.87275072814535,16,0.3192351100400488,60,77424.69536884033,9919.61634225516,351,Good,12,1346.9020795139757,Low,0
250,861.5806688916064,2023-07-06,Prepaid,Groceries,France,POS,4,402.48951705402055,13,0.037400409593781325,56,87026.78588205455,14211.245180491538,422,Average,8,3520.154130824279,Low,1
251,778.4345462429918,2023-04-18,Credit,Groceries,US,Mobile,3,8904.41665710701,20,0.04079070415233821,50,44384.73498968904,10134.231903171152,841,Good,18,2946.3962086052125,Low,0
252,558.4648684760529,2023-06-13,Debit,Healthcare,Canada,Desktop,0,8252.155908667926,9,0.130657914804306,50,103430.75411166581,8678.416110186605,420,Good,11,2523.739558492328,Low,0
253,147.1670022256496,2023-05-25,Prepaid,Travel,UK,Mobile,0,6133.70370391424,5,0.20168231663002278,43,57848.85399323799,11120.32425445981,477,Bad,2,3527.7899676109914,High,0
254,666.7643194412487,2023-01-17,Debit,Healthcare,Germany,Desktop,3,1252.118299754839,0,0.023685399210251812,30,82568.83510457008,6298.553345260037,700,Bad,19,1934.014197543734,High,0
255,434.0659139031231,2023-09-03,Credit,Travel,UK,Mobile,4,4215.839107332545,14,0.47797271622706605,59,145485.2186987598,13613.010578446914,729,Bad,9,2527.035500929727,High,0
256,302.8203716736235,2023-11-23,Prepaid,Groceries,Canada,Desktop,4,4228.0152305812835,17,-0.3743956694903702,71,121531.7798801055,4316.225580026707,490,Good,19,1242.8055263248868,Medium,0
257,818.3088929723943,2023-04-03,Debit,Restaurants,Germany,POS,4,2048.3025618716815,17,-0.012370923328109629,79,127136.1816602987,10558.46832650292,688,Good,11,4132.100476588414,High,0
258,260.86924204546136,2023-07-08,Prepaid,Electronics,US,Desktop,1,3609.807234196805,12,0.2932697219486101,23,131067.76945864665,3723.6329188813133,525,Bad,17,3673.198654492122,Medium,0
259,435.408722820438,2023-03-04,Debit,Travel,Germany,Desktop,9,6064.561606684516,20,0.41001474582499675,41,94380.65641125501,14184.067781186275,440,Bad,10,4645.231057642929,Medium,0
260,382.6316654708484,2023-01-21,Debit,Clothing,Canada,POS,6,2672.418809630955,15,-0.2713886681967098,79,99957.00044261025,12225.029155056889,764,Average,6,1582.2303446574133,Low,0
261,699.6906493459912,2023-05-24,Prepaid,Restaurants,UK,Desktop,7,8272.157097172467,22,0.32804888317894954,60,123613.99534175616,19195.596625754308,507,Bad,4,4186.924712548596,Low,0
262,516.9485263577494,2023-03-09,Credit,Restaurants,Germany,Mobile,5,8470.362748408455,13,-0.45274968886015154,26,41362.446223571984,18677.37973088483,554,Average,1,1073.000380461452,High,0
263,814.276929630858,2023-02-16,Debit,Clothing,UK,POS,7,2590.977854341138,15,-0.24247048121537984,74,117317.24243399393,4984.608541590587,336,Average,3,2007.7747766303328,Medium,0
264,625.6006353387454,2023-01-03,Credit,Electronics,Germany,POS,6,9175.74350184779,20,0.47081580951832636,25,37532.20660539677,11107.624877520813,779,Average,8,1631.2693493933311,High,0
265,141.42506133903885,2023-09-01,Debit,Groceries,UK,Mobile,1,6292.696699455839,13,-0.003018535099081676,31,26248.26417737006,5306.661232638062,300,Good,17,4698.242371630768,Low,0
266,918.2055309103717,2023-01-16,Prepaid,Healthcare,UK,Desktop,7,5355.13431293255,19,0.44521591998832377,31,54501.30875904097,14777.731854074764,569,Average,17,1464.0839061590732,Medium,0
267,992.417699687255,2023-02-05,Prepaid,Restaurants,Germany,Mobile,8,7651.870573272957,2,0.2904783190564162,69,32221.83322245188,18465.0015934947,725,Good,5,3459.8553700856137,High,0
268,348.2834619689994,2023-09-05,Credit,Travel,France,Mobile,5,1490.4366112143778,4,-0.16555947322884823,79,58518.24462821737,9622.437463120463,683,Average,2,4775.195005052666,High,0
269,800.3048898340884,2023-03-25,Debit,Groceries,Germany,Desktop,3,8815.458422110052,18,0.30457320473815097,31,66415.44034720885,9430.158944727213,734,Average,10,2005.4114530316126,Medium,0
270,173.24452421595524,2023-01-02,Credit,Healthcare,UK,Mobile,6,1103.9284832417816,8,-0.3559788909929623,53,101029.05612050908,12294.64551000715,366,Bad,7,3775.9342698075056,Medium,0
271,359.39370664975934,2023-10-27,Debit,Healthcare,UK,Desktop,1,6147.402355172701,23,-0.3153911444363211,67,132851.58832429984,595.352638572594,359,Good,7,2576.3354285782384,High,0
272,234.39377753827333,2023-05-07,Prepaid,Groceries,Germany,Desktop,6,2480.5088311804857,18,-0.445131245922603,28,147832.2390630978,7761.396063682072,649,Bad,10,3999.206141980574,High,0
273,967.1900807071045,2023-04-23,Credit,Groceries,France,POS,2,4781.833340001903,9,-0.2677518471318403,28,64836.99420522824,17495.400026053296,426,Bad,13,4834.716980095599,Medium,0
274,770.5430203297092,2023-12-02,Debit,Restaurants,UK,Mobile,4,1437.1932421605172,10,0.062470254515261225,64,102693.95632198532,15308.803068899328,551,Bad,10,2714.863656466135,Low,0
275,346.94344248241964,2023-07-21,Debit,Healthcare,Canada,Desktop,9,1747.8188617631438,3,0.2601960543565851,28,52718.16211699158,575.9481968161373,417,Average,17,4059.740815888495,High,0
276,595.3624145939807,2023-09-28,Prepaid,Restaurants,Germany,Desktop,6,7384.376702265514,10,-0.28384594549181985,21,133850.34575572738,2739.315071621327,452,Good,7,793.1788044774398,Low,0
277,720.6352969389709,2023-10-04,Prepaid,Travel,Germany,POS,9,5270.705782655322,8,-0.0034637145253613166,50,81593.41670541183,14444.754775774876,468,Average,5,3956.6762374625173,Low,0
278,323.81286297894167,2023-01-01,Credit,Healthcare,Germany,Desktop,3,8057.957925686991,11,0.22616609560461975,43,80789.95714157137,8570.535219923106,461,Average,10,4021.2377022047813,Medium,0
279,667.3985065035413,2023-02-23,Debit,Healthcare,Germany,POS,8,6549.679848847678,14,0.46741447019683213,35,44573.70496757985,12292.424652603397,534,Good,11,4960.70757544004,Medium,0
280,756.6701552836932,2023-11-07,Credit,Entertainment,Germany,POS,7,1144.2632173049117,21,0.32803599487134016,35,67833.24829830448,2931.4017119359173,551,Bad,13,2062.7586173144346,High,0
281,365.618812715034,2023-04-30,Prepaid,Healthcare,US,POS,6,9919.566923071403,11,0.10523301417950148,79,57462.79057397466,14459.201648794497,765,Bad,6,4670.426860131155,Medium,1
282,619.4479189052894,2023-11-06,Debit,Entertainment,Canada,POS,9,218.32287365073222,5,0.4134928388698095,43,106460.63443950294,10779.62501794116,422,Bad,12,516.1153435957855,Medium,0
283,39.91867945975264,2023-03-08,Debit,Restaurants,France,Desktop,6,4515.422671751119,13,-0.32309679596070473,29,28378.055034799734,10953.528906924055,459,Good,19,1997.8107851740476,Low,0
284,270.03332011320254,2023-04-07,Debit,Restaurants,UK,Mobile,3,1142.5282362778128,4,0.11728618086791598,58,99790.93527177548,13481.80435589892,334,Bad,12,954.6106541631339,Low,0
285,810.1732933403783,2023-05-05,Credit,Travel,US,Mobile,6,7056.595572879656,19,-0.17944176987246907,29,25130.81085065518,9428.022474833244,785,Good,18,4100.974094568605,Low,0
286,683.2279508618907,2023-12-18,Debit,Entertainment,US,Mobile,9,1841.4350906036925,13,0.3915900724135368,66,84003.8116228976,8307.14190257847,835,Bad,13,2142.284769167606,Medium,0
287,164.0028630295428,2023-11-07,Prepaid,Healthcare,Germany,Mobile,5,9835.060719598701,15,-0.38125057232298787,38,93825.5676836805,13444.541240604047,500,Good,9,3558.721439092427,Medium,0
288,872.3806842033996,2023-05-11,Credit,Clothing,France,Desktop,4,229.7566570741823,14,-0.44261345282476583,51,113106.97410902573,11319.437108888533,429,Bad,12,4169.687931229419,Medium,0
289,309.1960302131277,2023-01-18,Prepaid,Entertainment,France,Desktop,0,1671.436469137184,14,-0.05657220313317124,50,64274.414822464685,4733.75659167872,307,Average,4,3508.7735230839376,High,0
290,544.1752363567789,2023-10-31,Debit,Restaurants,France,Mobile,2,2336.3841657104367,9,-0.2867926052866626,32,47270.118650413584,13878.837969131164,418,Good,2,3567.060355723393,Low,0
291,31.531855303869925,2023-02-07,Credit,Electronics,US,Mobile,6,9716.588293520877,14,-0.34691899706275864,32,57022.70883110074,13945.237590332212,406,Average,10,4768.146908569825,High,1
292,683.5571823679986,2023-11-18,Prepaid,Travel,US,Desktop,2,1119.8030392172623,10,-0.3067412432240326,60,57765.75467719507,4632.506661604624,784,Good,9,3095.277681092959,Medium,0
293,493.84224526609734,2023-08-29,Debit,Restaurants,Germany,Desktop,0,2875.4752547997855,4,0.38523217149555855,54,144465.55432534826,14396.565189416513,824,Bad,13,2015.6373357185144,Medium,0
294,837.267392697696,2023-05-23,Prepaid,Restaurants,UK,Desktop,8,6829.210955642716,17,0.387633056152737,38,62271.88916962247,8497.199857032658,731,Good,6,1372.2166020963502,Low,0
295,398.3643468663852,2023-07-27,Debit,Groceries,France,Desktop,3,6556.459747687943,1,-0.16783184165346476,53,146346.50550891948,8319.196008363877,770,Bad,10,812.8516805368299,Medium,0
296,931.8142496622052,2023-11-11,Debit,Travel,France,Mobile,6,513.3881973359646,18,-0.14510903406769093,32,143016.55843889568,10936.668415699414,633,Bad,1,3655.312624724132,Low,0
297,950.1987004855778,2023-06-18,Debit,Electronics,Germany,Mobile,3,1890.3200507004879,17,-0.3376862509104126,59,31037.421261003023,18082.60465322663,545,Good,17,4137.561533511134,High,0
298,602.1711898148815,2023-02-14,Debit,Electronics,Germany,Desktop,9,8120.481981503268,19,0.26832540796702575,77,86269.72728426167,18735.070311269104,659,Bad,18,4963.642702458881,High,0
299,638.4535058919131,2023-01-28,Prepaid,Healthcare,France,POS,9,5818.115699936148,10,0.3305311763534917,29,141969.16961837927,12776.61109446126,579,Good,9,2400.5702387202464,Low,0
300,509.0407598394138,2023-07-23,Debit,Groceries,Canada,Desktop,0,5429.11285689684,18,0.349669380837496,50,86661.41984690496,16712.600076891806,334,Average,7,1582.0104753104806,Medium,0
301,812.7242069397494,2023-02-06,Credit,Travel,France,Desktop,3,8247.799289173163,0,0.06773753704048768,64,121450.07843368386,829.8802879130678,322,Good,9,4180.463617306816,Medium,0
302,234.25454729764522,2023-02-03,Prepaid,Entertainment,US,Desktop,3,3945.9232083206484,14,0.40181371528135035,28,97073.9450619757,6181.590895517857,433,Bad,12,4028.5904324863536,Medium,0
303,623.4397875105053,2023-01-02,Credit,Healthcare,UK,Desktop,1,335.1284154832467,7,0.4060977171334098,56,87878.14789826566,18555.47292119346,835,Good,17,1321.5384108151532,Low,1
304,114.79086843243911,2023-10-20,Prepaid,Healthcare,US,Mobile,1,2152.4452338764436,17,-0.2755883855969121,61,115518.8852367869,18617.324001460274,680,Bad,9,1075.4769953162267,Medium,0
305,629.5344189084365,2023-03-18,Credit,Restaurants,France,POS,6,6932.619104197118,3,0.3637553729460049,73,83756.87752303071,15782.028874865735,437,Good,11,1729.194941802335,High,0
306,441.25330546063464,2023-03-06,Debit,Restaurants,UK,Desktop,4,9741.921104212759,0,0.40471335498189587,65,56521.11813850593,3866.3094516297933,799,Good,15,1299.7652185767042,High,1
307,973.6355066312439,2023-12-28,Prepaid,Restaurants,UK,Desktop,7,1196.0575113846573,7,0.4195086984680838,78,108704.43620252082,8896.062681384165,564,Bad,2,698.0307096237647,Low,0
308,736.7860055726995,2023-11-14,Credit,Travel,Canada,POS,7,6830.93825447528,1,-0.3462006685557957,33,74932.02407405779,14922.30424235682,720,Bad,5,2380.24082379785,High,0
309,250.37657157581953,2023-07-18,Debit,Electronics,France,POS,1,9628.97164474092,11,0.14050614610837042,57,70227.29623407451,8403.305373084684,774,Good,12,4793.426600997767,High,0
310,734.6930255956545,2023-12-27,Credit,Travel,Canada,POS,9,7503.360336752425,11,0.16872534188856214,75,46877.27340968219,14752.353701506863,746,Bad,5,2935.301764653715,Medium,0
311,488.392358971946,2023-08-18,Credit,Entertainment,Germany,Mobile,3,4054.6419166196124,3,-0.3374235863164221,38,120139.92295181705,8709.3131922662,321,Good,16,2552.2642073326847,Low,0
312,626.8000392249041,2023-05-06,Prepaid,Entertainment,Germany,Desktop,0,4776.982164467953,12,0.2458916362143344,59,24393.495939080763,4599.7367951986325,595,Bad,7,958.238214115561,Low,0
313,425.2309654122165,2023-09-11,Prepaid,Restaurants,UK,Mobile,9,4890.400390411064,21,0.06413817644228115,57,26011.990781289427,14439.515095118491,826,Average,15,4952.377859388425,Medium,0
314,515.7561309854032,2023-12-27,Debit,Groceries,Germany,Mobile,5,3278.191833807105,20,-0.030764938563430988,47,65169.38623455234,4859.369118841758,599,Average,2,1400.9844932758597,Medium,0
315,817.3655715907487,2023-06-04,Prepaid,Travel,Canada,POS,1,5230.850298583091,18,-0.47001705211456146,40,34557.53856612066,6101.710764861097,313,Good,13,2387.973707591873,Low,0
316,468.03960987825883,2023-02-14,Credit,Restaurants,France,Mobile,0,2402.078557960898,15,-0.010477901931286726,42,134129.57731975074,5557.525135272086,753,Average,11,3916.262372811968,Low,1
317,624.1152215419992,2023-09-07,Debit,Groceries,Canada,POS,8,6035.398507378774,23,0.4306880071748208,42,31225.17561097953,16487.67417783574,540,Average,3,1550.7203860040602,Medium,0
318,904.2455853627595,2023-10-09,Debit,Entertainment,Germany,Desktop,3,2020.9838505786986,20,0.4139376091571153,29,54156.157385388964,4939.656436225283,465,Average,16,3644.3012863559047,Medium,0
319,514.9740987741168,2023-04-20,Credit,Electronics,Canada,Desktop,7,6148.339027538321,22,-0.3349002757122099,70,148314.47401862545,11395.911077692446,710,Good,15,1118.1621384145033,Medium,0
320,802.2733853554283,2023-10-18,Credit,Groceries,US,POS,6,7647.054040243322,7,-0.27413152034088917,50,31182.262069411656,5352.129471664808,658,Average,5,1847.4715013241225,High,0
321,953.8823127580779,2023-04-29,Debit,Healthcare,Germany,Mobile,4,725.7715736160233,5,-0.11640031903381387,49,70182.28404391624,7326.601253383653,605,Bad,4,1050.3955936942464,High,0
322,730.9432395513135,2023-10-03,Credit,Electronics,UK,POS,3,2203.2008232074613,9,-0.35190822981538405,33,33708.22376196237,11201.227118792616,591,Bad,5,2347.7669675064044,Low,1
323,44.70908876747804,2023-07-20,Prepaid,Healthcare,US,POS,0,4689.771132450832,12,-0.20913245674920122,41,76567.4981016501,6042.770209582704,327,Good,11,836.0594563933541,High,0
324,988.6828713779063,2023-08-25,Debit,Entertainment,Germany,POS,6,3929.334170942577,9,0.2441599814813853,21,55988.612826542754,17162.50035997195,778,Average,3,3991.278549097233,Low,0
325,228.87984710886806,2023-11-25,Credit,Clothing,France,Mobile,4,5144.616220658619,1,-0.39414016151285336,65,91354.33600393632,14590.612359557546,824,Average,3,574.643562846233,Medium,0
326,346.37791874794726,2023-07-03,Prepaid,Healthcare,US,Desktop,7,242.87596192793205,10,0.47981169827715264,35,116553.87065851816,14966.456004951813,415,Bad,4,4707.330858525629,Low,0
327,323.1317696311509,2023-03-18,Prepaid,Clothing,Germany,POS,3,9606.176258353906,22,-0.34654315917450407,59,21836.13193261917,8598.727782977758,332,Bad,6,2840.1348295408707,Low,0
328,100.68347033893102,2023-12-05,Debit,Travel,US,Mobile,6,3254.5496861340876,16,-0.3288661276831494,54,144097.7689341391,9985.026033810644,444,Average,10,4825.369637707874,Low,0
329,934.7754006523423,2023-08-15,Debit,Restaurants,France,POS,3,9560.885598705936,1,-0.2838972215381629,33,86017.10071884503,3361.0536609838973,606,Good,17,1954.1826276048425,High,0
330,45.66869667260903,2023-10-24,Debit,Healthcare,US,Desktop,5,6778.636894157853,22,-0.3361265786643478,51,65411.76504101153,674.3410035761576,391,Good,14,4560.829414410076,High,0
331,911.1289962937034,2023-11-21,Debit,Entertainment,US,Mobile,8,4076.4796419800473,3,0.19932563890913924,38,122533.05410118903,1978.6625505076727,805,Average,3,4718.994380710825,Medium,0
332,260.3659767026197,2023-11-04,Prepaid,Restaurants,France,Mobile,8,9312.643408507045,19,-0.4843318902121456,58,60348.89160400894,960.7131189869756,502,Bad,5,2519.761995074665,High,0
333,635.226905199873,2023-01-23,Debit,Entertainment,Canada,POS,2,6529.598062165653,23,-0.04682340868730106,33,34253.03055803142,12380.273684812053,373,Bad,6,1143.7502874192228,Medium,0
334,497.6459216077444,2023-11-02,Prepaid,Restaurants,France,Mobile,2,2023.4651209972928,23,-0.35965881337050054,47,61832.265107872525,534.281375491423,492,Bad,15,3616.5250774500855,Medium,0
335,716.7885386085816,2023-01-30,Credit,Healthcare,UK,Desktop,5,4435.781435268732,19,-0.08656720495087755,47,140513.34873092978,10943.489290067395,387,Average,12,2274.2794351085654,Medium,0
336,696.3800551077721,2023-09-26,Credit,Entertainment,Germany,Desktop,1,9122.365052745892,2,-0.2802870591255533,33,21149.72262299124,13411.343125574587,512,Average,7,2570.9367398231684,Medium,0
337,529.0424485856004,2023-08-27,Prepaid,Electronics,UK,Desktop,1,5859.311497782343,17,0.26952636866041724,61,55803.01954856524,848.3069604561881,693,Good,3,1504.5991805644442,High,0
338,504.7514814095775,2023-02-18,Debit,Healthcare,US,Mobile,0,9132.756729194678,13,0.2458622669559789,79,116606.22270790386,12651.679108295544,558,Bad,3,2944.050440483158,High,0
339,108.78733037507017,2023-01-09,Prepaid,Electronics,UK,Mobile,1,2075.776857788958,10,0.07699597696793536,62,107865.02370159327,2075.9002683482054,740,Average,2,2878.5567132136403,Low,0
340,582.5058016135614,2023-10-06,Prepaid,Healthcare,France,Mobile,0,1491.0530696271953,22,-0.34705072194171693,37,41678.5247958645,7329.875283373887,679,Good,7,1146.0265287050993,High,0
341,285.0399889737142,2023-01-08,Debit,Electronics,US,Mobile,5,5769.703946751508,14,0.4542630279305473,54,87940.56386233869,8324.41108763768,801,Average,5,4231.746286568052,Low,0
342,331.5412429745105,2023-07-19,Debit,Clothing,US,Mobile,3,8194.049819654694,6,-0.17682986047030524,54,149895.77762414375,9719.364500078273,409,Average,19,3826.9087635608585,High,0
343,426.2855762213659,2023-08-01,Credit,Healthcare,Germany,POS,9,1270.3437592386576,21,0.38783072766897697,55,105119.31470855055,18961.286034835557,508,Bad,2,2487.2746168367676,Low,0
344,935.7237533689329,2023-11-03,Prepaid,Restaurants,US,POS,8,4906.712149267109,18,0.07509202879086219,27,138258.76928812795,947.3866610603136,682,Good,3,3158.28268111957,Low,0
345,723.3188322984428,2023-11-26,Prepaid,Restaurants,France,POS,4,8263.363231416204,14,-0.44940845713649846,23,127189.26195606358,17816.862978810892,481,Bad,14,2545.274307141731,High,0
346,349.50002128166585,2023-04-30,Prepaid,Travel,US,Desktop,0,336.1783460274357,16,-0.1880343464368861,43,57358.587959766526,10778.668520005793,646,Bad,2,4515.10126411256,Low,0
347,807.0819850316667,2023-11-15,Debit,Travel,US,Desktop,5,7817.287340373868,22,0.05331750366997878,78,94112.08323434966,4064.6753141847826,710,Good,8,4830.238428163435,High,0
348,94.12697657979209,2023-12-27,Credit,Clothing,UK,POS,1,8622.025100639723,23,0.30456200436022474,65,139487.6067502792,17068.75541392032,468,Average,14,4482.991714458452,Low,0
349,910.676623564653,2023-12-08,Prepaid,Healthcare,Canada,POS,7,5935.300772178705,4,0.303059666160613,39,116461.50075407028,4695.490592209664,713,Good,10,3558.436126430986,Medium,1
350,520.9999626531089,2023-08-07,Credit,Entertainment,US,Mobile,8,3365.188128298856,4,0.2611118339077504,64,60512.99555378012,2973.9354363053767,384,Good,15,3237.3897101940292,High,1
351,71.67645157305938,2023-06-26,Debit,Travel,France,POS,7,4289.010764006535,16,-0.13568783007141627,28,69013.3865883399,7566.628130241119,693,Average,4,3213.355978787209,Low,0
352,243.45544440685154,2023-09-27,Credit,Clothing,France,Mobile,7,2745.8141656349285,10,0.3905561247481214,50,115899.2205611296,10326.781931511416,402,Average,2,4200.5372261154125,High,0
353,476.2327841791251,2023-04-29,Credit,Clothing,Germany,Mobile,9,1233.4514867379169,4,-0.05150284126143878,63,121472.9041554746,15941.61176655833,316,Good,18,3054.0664577727434,Low,0
354,608.7091416152197,2023-06-02,Prepaid,Groceries,France,Desktop,8,3107.987502756381,2,0.27472554500926516,72,100238.86847892632,12377.80580264573,462,Bad,1,3615.8835767176165,High,0
355,321.175827651175,2023-05-13,Credit,Restaurants,France,Mobile,9,6130.274269139752,22,-0.2982083834462277,20,106282.46298287665,16446.917527953192,745,Good,19,3189.5844932884265,Medium,0
356,735.083287331518,2023-03-25,Debit,Healthcare,France,Desktop,8,4000.0587575346835,9,0.1333728372750147,50,99646.23543397142,869.957733216916,498,Bad,2,3166.8744449212695,Low,0
357,866.4988109764624,2023-09-21,Debit,Electronics,UK,Desktop,6,8075.209276838417,10,-0.44909021123225723,43,36758.02241159693,2424.059235557222,717,Good,5,3034.6425077514514,High,0
358,655.0492567504934,2023-01-19,Prepaid,Healthcare,Canada,POS,7,9780.745705336585,0,0.042755786275599617,41,40814.18140685056,9806.131419774385,469,Good,1,2294.978265564132,Medium,0
359,515.3449176533065,2023-12-19,Prepaid,Clothing,France,POS,3,6897.728430227112,18,0.3525432110536645,49,47403.89527666701,16489.85951508135,604,Average,9,3996.460928077092,Medium,0
360,353.43034769211107,2023-07-31,Credit,Restaurants,UK,Mobile,5,1321.318250284143,1,0.09571339080171692,35,85115.5376732338,9781.07339478723,755,Bad,16,3568.182177558375,Low,0
361,795.2437597734234,2023-04-26,Credit,Groceries,Germany,Mobile,6,7412.251859554215,13,0.22292454327586075,53,93737.83416419463,13629.040102955969,305,Good,6,3314.7740622974175,High,0
362,972.1141781468508,2023-04-16,Prepaid,Entertainment,UK,Desktop,5,3616.229091107213,11,0.3808942417572826,36,39937.06264117238,1004.1579778547076,788,Average,10,4601.087340670674,Low,0
363,119.61372037704747,2023-10-31,Debit,Groceries,UK,POS,3,8450.685319095686,18,-0.2094647110848764,27,20920.413108295128,1764.7506831045087,452,Good,10,2754.1602477811193,Medium,0
364,551.082474488882,2023-08-29,Credit,Electronics,US,Mobile,8,3557.4670772641193,7,-0.474134251394113,52,101934.43696355046,10997.967303403293,301,Bad,3,556.744170742987,Low,0
365,607.0141920421801,2023-04-24,Prepaid,Entertainment,Canada,Mobile,2,6794.507411263003,8,-0.05951734127790287,66,107844.87830784151,12916.372320976809,365,Bad,14,2949.0516596724246,High,0
366,94.11046479323396,2023-06-30,Prepaid,Healthcare,US,Mobile,1,697.1190587040744,2,-0.3133867015438512,60,69395.86557810745,11528.793850178534,732,Good,12,986.6100849540877,Medium,0
367,212.3798368616837,2023-11-22,Debit,Clothing,US,Desktop,9,8748.979375440205,0,-0.03155252328413227,66,107595.32834477838,9612.341050798193,380,Bad,6,2719.680420336432,Low,1
368,621.0156547598448,2023-07-12,Prepaid,Groceries,Canada,Mobile,4,5255.377406884983,21,-0.3914766292849067,72,100407.09575157377,10410.372954003238,604,Average,2,1115.704910437351,Medium,0
369,314.6504831067794,2023-05-01,Debit,Entertainment,UK,POS,9,1503.8361472804243,22,0.27339576536260435,24,23425.896551161568,2075.5992848306732,463,Bad,17,2953.5116820372014,Medium,0
370,283.9523173622309,2023-06-12,Debit,Restaurants,UK,POS,1,7485.377022101562,8,0.46743403175686404,29,55752.96935479106,16179.213593157176,582,Good,19,1836.7072293173337,High,0
371,497.45112444356727,2023-03-14,Debit,Entertainment,Germany,POS,3,2414.51036938065,7,0.05695386607695274,79,75553.56575542627,7066.961994815626,844,Bad,3,4740.785951352603,High,0
372,579.9959263865398,2023-08-05,Credit,Restaurants,US,Desktop,3,5689.1000285932805,5,0.022283167691497408,69,63762.228690261545,17229.35234767219,496,Average,4,2174.07885564804,Medium,0
373,218.7766558945513,2023-02-20,Credit,Healthcare,France,Desktop,2,7242.980470385718,7,0.34071929214520846,42,70572.77795902673,19927.66382977981,682,Good,13,4659.076069702722,Low,1
374,908.87725319582,2023-08-31,Prepaid,Travel,France,POS,5,4048.2859553524713,10,0.44298277988658363,60,104544.34312667414,4171.846712493845,812,Average,11,2104.065783151772,Low,0
375,257.7293105000455,2023-03-28,Credit,Travel,Germany,POS,7,536.1132354133415,2,-0.1653227190144988,79,102843.31171710853,15750.700010405859,666,Average,7,1126.8410149515157,High,0
376,832.4621917521035,2023-08-14,Prepaid,Entertainment,Germany,POS,6,1290.5816971113027,0,0.27333823164552007,62,103245.87947302396,10545.969314230853,601,Bad,4,1305.539672579306,Medium,0
377,18.00260899216908,2023-02-20,Credit,Restaurants,UK,Mobile,9,1304.2514252397648,10,0.4395829986083688,48,126904.38510249254,14725.415823983589,584,Bad,3,2613.390321658675,Low,0
378,348.9829238330747,2023-11-13,Credit,Entertainment,UK,POS,4,8096.9401680512965,12,0.25644965045570534,64,44127.98332342685,10368.388145528925,662,Average,17,4049.890022152651,High,0
379,955.1077829500854,2023-09-01,Prepaid,Entertainment,Germany,POS,0,2471.1943139566774,6,-0.12782668201818825,59,25926.997401217835,18139.378746128485,556,Average,3,715.9722672730288,High,0
380,104.70331081420149,2023-12-29,Debit,Entertainment,US,POS,0,1156.156712768778,13,0.010258682078253312,72,90307.88926847007,5359.235129793222,782,Average,13,4072.3831352572365,Medium,0
381,515.9538780876826,2023-03-07,Prepaid,Travel,US,Mobile,6,473.57718743450164,2,-0.11444178928104487,52,41216.945197087975,8706.775874942248,320,Bad,19,2409.269071918997,Low,0
382,983.9107577511376,2023-12-13,Debit,Clothing,Germany,Desktop,9,7486.62513993266,9,0.13115573656249946,58,41266.69582089904,12829.979586106181,575,Good,10,3612.105771651927,High,0
383,563.9937963834052,2023-11-20,Credit,Electronics,Germany,POS,7,4707.967047471669,16,0.020176698523600156,34,110198.5287453464,16866.75572054367,418,Average,6,3147.7465919293923,Medium,0
384,933.4873222921034,2023-03-16,Credit,Restaurants,UK,POS,6,1990.4381381906635,5,0.4410113627390668,54,83182.32232743381,10823.093949364784,756,Good,11,992.6836235427236,Medium,0
385,207.5799336363584,2023-02-20,Prepaid,Groceries,Germany,Desktop,0,6672.817794085352,4,0.4348154976790142,35,30946.685347048442,10753.315889327827,606,Bad,19,3446.933787649725,Medium,0
386,507.57549771287586,2023-06-02,Prepaid,Groceries,Canada,Desktop,8,9631.600956273644,23,0.1850225960462073,66,37588.184041901986,2369.4196089210036,316,Average,6,2274.8804687964125,Low,0
387,119.19930556192242,2023-12-20,Prepaid,Travel,Germany,Mobile,4,8989.269585200751,4,-0.24183219786983878,36,73651.27250927145,12588.47341518293,666,Bad,15,1496.6110248490609,Low,0
388,774.6892030223983,2023-03-10,Prepaid,Groceries,UK,POS,7,9745.620445590963,14,0.32183467892496687,38,85342.01065827033,3862.9261646972286,609,Bad,10,1319.1474754343963,Medium,0
389,191.80786267957953,2023-08-03,Debit,Clothing,France,Desktop,7,240.95947793236067,8,0.42915000920233926,64,50932.33101382885,696.574252075744,499,Good,15,4581.498024894908,Medium,0
390,400.6079121822278,2023-03-08,Prepaid,Entertainment,US,Mobile,5,7364.031296854019,3,-0.06865494665742866,59,92633.43355663483,14848.844420805202,505,Bad,9,629.221663824312,High,0
391,435.8889943896066,2023-03-22,Prepaid,Groceries,US,Mobile,0,1603.2629232365973,20,0.29128657600810415,68,116213.08668015564,9650.317737488134,569,Average,9,2770.9729076096105,High,0
